str_id,time,mean,area_acres
26A_EC_tower_050m_2022,9/16/2021,0.121927808,2
26A_EC_tower_100m_2022,9/16/2021,0.124270578,8
26A_EC_tower_200m_2022,9/16/2021,0.125461618,31
field_2021,9/16/2021,0.148947209,48
field_2022,9/16/2021,0.124403586,138
06_01_tule_050m_2021,9/17/2021,0.173617331,2
06_02_tule_050m_2021,9/17/2021,0.143609331,2
26A_north_tule_050m_2022,9/17/2021,0.125155287,2
26A_mid_tule_050m_2022,9/17/2021,0.119035774,2
26A_south_tule_050m_2022,9/17/2021,0.127606909,2
06_EC_tower_050m_2021,9/17/2021,0.175777042,2
06_EC_tower_100m_2021,9/17/2021,0.175677887,8
06_EC_tower_200m_2021,9/17/2021,0.164011488,31
26A_EC_tower_050m_2022,9/17/2021,0.118785554,2
26A_EC_tower_100m_2022,9/17/2021,0.121779704,8
26A_EC_tower_200m_2022,9/17/2021,0.123847397,31
field_2021,9/17/2021,0.163004617,48
field_2022,9/17/2021,0.12338353,138
06_01_tule_050m_2021,9/18/2021,0.154629017,2
06_02_tule_050m_2021,9/18/2021,0.129182781,2
26A_north_tule_050m_2022,9/18/2021,0.088175505,2
26A_mid_tule_050m_2022,9/18/2021,0.081978768,2
26A_south_tule_050m_2022,9/18/2021,0.090162335,2
06_EC_tower_050m_2021,9/18/2021,0.156636244,2
06_EC_tower_100m_2021,9/18/2021,0.155299276,8
06_EC_tower_200m_2021,9/18/2021,0.145439709,31
26A_EC_tower_050m_2022,9/18/2021,0.081858671,2
26A_EC_tower_100m_2022,9/18/2021,0.084459629,8
26A_EC_tower_200m_2022,9/18/2021,0.086569871,31
field_2021,9/18/2021,0.144331554,48
field_2022,9/18/2021,0.086678393,138
06_01_tule_050m_2021,9/19/2021,0.14787883,2
06_02_tule_050m_2021,9/19/2021,0.124719146,2
26A_north_tule_050m_2022,9/19/2021,0.081552828,2
26A_mid_tule_050m_2022,9/19/2021,0.073987917,2
26A_south_tule_050m_2022,9/19/2021,0.083642894,2
06_EC_tower_050m_2021,9/19/2021,0.149875345,2
06_EC_tower_100m_2021,9/19/2021,0.147449658,8
06_EC_tower_200m_2021,9/19/2021,0.13850821,31
26A_EC_tower_050m_2022,9/19/2021,0.073931487,2
26A_EC_tower_100m_2022,9/19/2021,0.076815092,8
26A_EC_tower_200m_2022,9/19/2021,0.079402388,31
field_2021,9/19/2021,0.137254222,48
field_2022,9/19/2021,0.079926136,138
06_01_tule_050m_2021,9/20/2021,0.191004419,2
06_02_tule_050m_2021,9/20/2021,0.162550626,2
26A_north_tule_050m_2022,9/20/2021,0.20614563,2
26A_mid_tule_050m_2022,9/20/2021,0.182143388,2
26A_south_tule_050m_2022,9/20/2021,0.212100726,2
06_EC_tower_050m_2021,9/20/2021,0.193678675,2
06_EC_tower_100m_2021,9/20/2021,0.189121252,8
06_EC_tower_200m_2021,9/20/2021,0.178177818,31
26A_EC_tower_050m_2022,9/20/2021,0.182146186,2
26A_EC_tower_100m_2022,9/20/2021,0.190707401,8
26A_EC_tower_200m_2022,9/20/2021,0.198938925,31
field_2021,9/20/2021,0.176316983,48
field_2022,9/20/2021,0.20138962,138
06_01_tule_050m_2021,9/21/2021,0.18103283,2
06_02_tule_050m_2021,9/21/2021,0.155395709,2
26A_north_tule_050m_2022,9/21/2021,0.135887066,2
26A_mid_tule_050m_2022,9/21/2021,0.116673735,2
26A_south_tule_050m_2022,9/21/2021,0.140279515,2
06_EC_tower_050m_2021,9/21/2021,0.183654556,2
06_EC_tower_100m_2021,9/21/2021,0.178036264,8
06_EC_tower_200m_2021,9/21/2021,0.168216354,31
26A_EC_tower_050m_2022,9/21/2021,0.116776655,2
26A_EC_tower_100m_2022,9/21/2021,0.123304173,8
26A_EC_tower_200m_2022,9/21/2021,0.12990578,31
field_2021,9/21/2021,0.166232772,48
field_2022,9/21/2021,0.132304333,138
06_01_tule_050m_2021,9/22/2021,0.242964686,2
06_02_tule_050m_2021,9/22/2021,0.214156664,2
26A_north_tule_050m_2022,9/22/2021,0.116392811,2
26A_mid_tule_050m_2022,9/22/2021,0.101558053,2
26A_south_tule_050m_2022,9/22/2021,0.121029761,2
06_EC_tower_050m_2021,9/22/2021,0.246515412,2
06_EC_tower_100m_2021,9/22/2021,0.239308172,8
06_EC_tower_200m_2021,9/22/2021,0.227650977,31
26A_EC_tower_050m_2022,9/22/2021,0.101746311,2
26A_EC_tower_100m_2022,9/22/2021,0.106975508,8
26A_EC_tower_200m_2022,9/22/2021,0.112134211,31
field_2021,9/22/2021,0.224985385,48
field_2022,9/22/2021,0.113968706,138
06_01_tule_050m_2021,9/23/2021,0.186864029,2
06_02_tule_050m_2021,9/23/2021,0.169509851,2
26A_north_tule_050m_2022,9/23/2021,0.152081162,2
26A_mid_tule_050m_2022,9/23/2021,0.135174467,2
26A_south_tule_050m_2022,9/23/2021,0.159475211,2
06_EC_tower_050m_2021,9/23/2021,0.189622417,2
06_EC_tower_100m_2021,9/23/2021,0.184364974,8
06_EC_tower_200m_2021,9/23/2021,0.176704763,31
26A_EC_tower_050m_2022,9/23/2021,0.135573281,2
26A_EC_tower_100m_2022,9/23/2021,0.141853352,8
26A_EC_tower_200m_2022,9/23/2021,0.147836807,31
field_2021,9/23/2021,0.174651724,48
field_2022,9/23/2021,0.149897975,138
06_01_tule_050m_2021,9/24/2021,0.19343974,2
06_02_tule_050m_2021,9/24/2021,0.181052615,2
26A_north_tule_050m_2022,9/24/2021,0.12124901,2
26A_mid_tule_050m_2022,9/24/2021,0.110107677,2
26A_south_tule_050m_2022,9/24/2021,0.128404451,2
06_EC_tower_050m_2021,9/24/2021,0.196327168,2
06_EC_tower_100m_2021,9/24/2021,0.191216499,8
06_EC_tower_200m_2021,9/24/2021,0.184802913,31
26A_EC_tower_050m_2022,9/24/2021,0.110569894,2
26A_EC_tower_100m_2022,9/24/2021,0.115055265,8
26A_EC_tower_200m_2022,9/24/2021,0.119111116,31
field_2021,9/24/2021,0.182674219,48
field_2022,9/24/2021,0.120437428,138
06_01_tule_050m_2021,9/25/2021,0.159947586,2
06_02_tule_050m_2021,9/25/2021,0.154916643,2
26A_north_tule_050m_2022,9/25/2021,0.08480517,2
26A_mid_tule_050m_2022,9/25/2021,0.078978925,2
26A_south_tule_050m_2022,9/25/2021,0.090870053,2
06_EC_tower_050m_2021,9/25/2021,0.162364957,2
06_EC_tower_100m_2021,9/25/2021,0.158449145,8
06_EC_tower_200m_2021,9/25/2021,0.154562633,31
26A_EC_tower_050m_2022,9/25/2021,0.079423551,2
26A_EC_tower_100m_2022,9/25/2021,0.082122102,8
26A_EC_tower_200m_2022,9/25/2021,0.08435787,31
field_2021,9/25/2021,0.152799315,48
field_2022,9/25/2021,0.085018913,138
06_01_tule_050m_2021,9/26/2021,0.13687876,2
06_02_tule_050m_2021,9/26/2021,0.137653225,2
26A_north_tule_050m_2022,9/26/2021,0.07086736,2
26A_mid_tule_050m_2022,9/26/2021,0.06801219,2
26A_south_tule_050m_2022,9/26/2021,0.077021074,2
06_EC_tower_050m_2021,9/26/2021,0.138976598,2
06_EC_tower_100m_2021,9/26/2021,0.135927716,8
06_EC_tower_200m_2021,9/26/2021,0.133982579,31
26A_EC_tower_050m_2022,9/26/2021,0.068507991,2
26A_EC_tower_100m_2022,9/26/2021,0.070313857,8
26A_EC_tower_200m_2022,9/26/2021,0.071566734,31
field_2021,9/26/2021,0.132470476,48
field_2022,9/26/2021,0.071846117,138
06_01_tule_050m_2021,9/27/2021,0.094344292,2
06_02_tule_050m_2021,9/27/2021,0.098902459,2
26A_north_tule_050m_2022,9/27/2021,0.045084331,2
26A_mid_tule_050m_2022,9/27/2021,0.044874292,2
26A_south_tule_050m_2022,9/27/2021,0.049865269,2
06_EC_tower_050m_2021,9/27/2021,0.095813305,2
06_EC_tower_100m_2021,9/27/2021,0.093951232,8
06_EC_tower_200m_2021,9/27/2021,0.093704472,31
26A_EC_tower_050m_2022,9/27/2021,0.045288833,2
26A_EC_tower_100m_2022,9/27/2021,0.046079341,8
26A_EC_tower_200m_2022,9/27/2021,0.046385408,31
field_2021,9/27/2021,0.092659789,48
field_2022,9/27/2021,0.046345336,138
06_01_tule_050m_2021,9/28/2021,0.111303565,2
06_02_tule_050m_2021,9/28/2021,0.122195453,2
26A_north_tule_050m_2022,9/28/2021,0.050751249,2
26A_mid_tule_050m_2022,9/28/2021,0.052849251,2
26A_south_tule_050m_2022,9/28/2021,0.057391753,2
06_EC_tower_050m_2021,9/28/2021,0.113068256,2
06_EC_tower_100m_2021,9/28/2021,0.111199469,8
06_EC_tower_200m_2021,9/28/2021,0.112407304,31
26A_EC_tower_050m_2022,9/28/2021,0.053459949,2
26A_EC_tower_100m_2022,9/28/2021,0.053829055,8
26A_EC_tower_200m_2022,9/28/2021,0.053460065,31
field_2021,9/28/2021,0.11117146,48
field_2022,9/28/2021,0.053098425,138
06_01_tule_050m_2021,9/29/2021,0.112349359,2
06_02_tule_050m_2021,9/29/2021,0.129887363,2
26A_north_tule_050m_2022,9/29/2021,0.061953475,2
26A_mid_tule_050m_2022,9/29/2021,0.068334679,2
26A_south_tule_050m_2022,9/29/2021,0.072119353,2
06_EC_tower_050m_2021,9/29/2021,0.11416814,2
06_EC_tower_100m_2021,9/29/2021,0.112671039,8
06_EC_tower_200m_2021,9/29/2021,0.115669005,31
26A_EC_tower_050m_2022,9/29/2021,0.069315906,2
26A_EC_tower_100m_2022,9/29/2021,0.068914293,8
26A_EC_tower_200m_2022,9/29/2021,0.06729623,31
field_2021,9/29/2021,0.114417551,48
field_2022,9/29/2021,0.066336789,138
06_01_tule_050m_2021,9/30/2021,0.083842862,2
06_02_tule_050m_2021,9/30/2021,0.099651164,2
26A_north_tule_050m_2022,9/30/2021,0.064837448,2
26A_mid_tule_050m_2022,9/30/2021,0.071375006,2
26A_south_tule_050m_2022,9/30/2021,0.075102167,2
06_EC_tower_050m_2021,9/30/2021,0.084986846,2
06_EC_tower_100m_2021,9/30/2021,0.083942624,8
06_EC_tower_200m_2021,9/30/2021,0.086879015,31
26A_EC_tower_050m_2022,9/30/2021,0.072339777,2
26A_EC_tower_100m_2022,9/30/2021,0.071952842,8
26A_EC_tower_200m_2022,9/30/2021,0.070476516,31
field_2021,9/30/2021,0.08618558,48
field_2022,9/30/2021,0.069621047,138
06_01_tule_050m_2021,10/1/2021,0.088271464,2
06_02_tule_050m_2021,10/1/2021,0.107949311,2
26A_north_tule_050m_2022,10/1/2021,0.048301425,2
26A_mid_tule_050m_2022,10/1/2021,0.053061741,2
26A_south_tule_050m_2022,10/1/2021,0.055655763,2
06_EC_tower_050m_2021,10/1/2021,0.089237911,2
06_EC_tower_100m_2021,10/1/2021,0.088219987,8
06_EC_tower_200m_2021,10/1/2021,0.092091358,31
26A_EC_tower_050m_2022,10/1/2021,0.053731917,2
26A_EC_tower_100m_2022,10/1/2021,0.053469738,8
26A_EC_tower_200m_2022,10/1/2021,0.052539507,31
field_2021,10/1/2021,0.09162957,48
field_2022,10/1/2021,0.052018335,138
06_01_tule_050m_2021,10/2/2021,0.079666869,2
06_02_tule_050m_2021,10/2/2021,0.100333464,2
26A_north_tule_050m_2022,10/2/2021,0.039812729,2
26A_mid_tule_050m_2022,10/2/2021,0.043641326,2
26A_south_tule_050m_2022,10/2/2021,0.045621469,2
06_EC_tower_050m_2021,10/2/2021,0.080311152,2
06_EC_tower_100m_2021,10/2/2021,0.079470482,8
06_EC_tower_200m_2021,10/2/2021,0.083711556,31
26A_EC_tower_050m_2022,10/2/2021,0.044151716,2
26A_EC_tower_100m_2022,10/2/2021,0.043958176,8
26A_EC_tower_200m_2022,10/2/2021,0.043338179,31
field_2021,10/2/2021,0.083551774,48
field_2022,10/2/2021,0.043009089,138
06_01_tule_050m_2021,10/3/2021,0.083012311,2
06_02_tule_050m_2021,10/3/2021,0.107767647,2
26A_north_tule_050m_2022,10/3/2021,0.037234634,2
26A_mid_tule_050m_2022,10/3/2021,0.04072179,2
26A_south_tule_050m_2022,10/3/2021,0.042418379,2
06_EC_tower_050m_2021,10/3/2021,0.083431072,2
06_EC_tower_100m_2021,10/3/2021,0.082641558,8
06_EC_tower_200m_2021,10/3/2021,0.087888497,31
26A_EC_tower_050m_2022,10/3/2021,0.041157831,2
26A_EC_tower_100m_2022,10/3/2021,0.040999006,8
26A_EC_tower_200m_2022,10/3/2021,0.040563433,31
field_2021,10/3/2021,0.088006754,48
field_2022,10/3/2021,0.040354447,138
06_01_tule_050m_2021,10/4/2021,0.102815123,2
06_02_tule_050m_2021,10/4/2021,0.137726159,2
26A_north_tule_050m_2022,10/4/2021,0.038597394,2
26A_mid_tule_050m_2022,10/4/2021,0.042110146,2
26A_south_tule_050m_2022,10/4/2021,0.043699355,2
06_EC_tower_050m_2021,10/4/2021,0.103000483,2
06_EC_tower_100m_2021,10/4/2021,0.102136716,8
06_EC_tower_200m_2021,10/4/2021,0.109727642,31
26A_EC_tower_050m_2022,10/4/2021,0.042517086,2
26A_EC_tower_100m_2022,10/4/2021,0.042376651,8
26A_EC_tower_200m_2022,10/4/2021,0.042082547,31
field_2021,10/4/2021,0.11024986,48
field_2022,10/4/2021,0.041973703,138
06_01_tule_050m_2021,10/5/2021,0.10487635,2
06_02_tule_050m_2021,10/5/2021,0.145115978,2
26A_north_tule_050m_2022,10/5/2021,0.047355174,2
26A_mid_tule_050m_2022,10/5/2021,0.051533034,2
26A_south_tule_050m_2022,10/5/2021,0.053263691,2
06_EC_tower_050m_2021,10/5/2021,0.104702452,2
06_EC_tower_100m_2021,10/5/2021,0.103945614,8
06_EC_tower_200m_2021,10/5/2021,0.112878299,31
26A_EC_tower_050m_2022,10/5/2021,0.051974044,2
26A_EC_tower_100m_2022,10/5/2021,0.05183304,8
26A_EC_tower_200m_2022,10/5/2021,0.051675754,31
field_2021,10/5/2021,0.113820195,48
field_2022,10/5/2021,0.051681595,138
06_01_tule_050m_2021,10/6/2021,0.075123581,2
06_02_tule_050m_2021,10/6/2021,0.107495154,2
26A_north_tule_050m_2022,10/6/2021,0.025598684,2
26A_mid_tule_050m_2022,10/6/2021,0.027781825,2
26A_south_tule_050m_2022,10/6/2021,0.02859233,2
06_EC_tower_050m_2021,10/6/2021,0.074720814,2
06_EC_tower_100m_2021,10/6/2021,0.074273914,8
06_EC_tower_200m_2021,10/6/2021,0.081584207,31
26A_EC_tower_050m_2022,10/6/2021,0.027986978,2
26A_EC_tower_100m_2022,10/6/2021,0.027928611,8
26A_EC_tower_200m_2022,10/6/2021,0.027959721,31
field_2021,10/6/2021,0.082572532,48
field_2022,10/6/2021,0.028042403,138
06_01_tule_050m_2021,10/7/2021,0.072494004,2
06_02_tule_050m_2021,10/7/2021,0.107404324,2
26A_north_tule_050m_2022,10/7/2021,0.024888938,2
26A_mid_tule_050m_2022,10/7/2021,0.026934187,2
26A_south_tule_050m_2022,10/7/2021,0.027593722,2
06_EC_tower_050m_2021,10/7/2021,0.071817394,2
06_EC_tower_100m_2021,10/7/2021,0.071484699,8
06_EC_tower_200m_2021,10/7/2021,0.079482777,31
26A_EC_tower_050m_2022,10/7/2021,0.027099487,2
26A_EC_tower_100m_2022,10/7/2021,0.027061089,8
26A_EC_tower_200m_2022,10/7/2021,0.02721069,31
field_2021,10/7/2021,0.080761125,48
field_2022,10/7/2021,0.027372809,138
06_01_tule_050m_2021,10/8/2021,0.064990161,2
06_02_tule_050m_2021,10/8/2021,0.0998265,2
26A_north_tule_050m_2022,10/8/2021,0.02694253,2
26A_mid_tule_050m_2022,10/8/2021,0.029067869,2
26A_south_tule_050m_2022,10/8/2021,0.029634556,2
06_EC_tower_050m_2021,10/8/2021,0.064106019,2
06_EC_tower_100m_2021,10/8/2021,0.063902773,8
06_EC_tower_200m_2021,10/8/2021,0.071982644,31
26A_EC_tower_050m_2022,10/8/2021,0.029207654,2
26A_EC_tower_100m_2022,10/8/2021,0.029187118,8
26A_EC_tower_200m_2022,10/8/2021,0.02948585,31
field_2021,10/8/2021,0.073441593,48
field_2022,10/8/2021,0.029755011,138
06_01_tule_050m_2021,10/9/2021,0.057853239,2
06_02_tule_050m_2021,10/9/2021,0.092261356,2
26A_north_tule_050m_2022,10/9/2021,0.025481115,2
26A_mid_tule_050m_2022,10/9/2021,0.027402246,2
26A_south_tule_050m_2022,10/9/2021,0.027790492,2
06_EC_tower_050m_2021,10/9/2021,0.056799776,2
06_EC_tower_100m_2021,10/9/2021,0.056710043,8
06_EC_tower_200m_2021,10/9/2021,0.064775739,31
26A_EC_tower_050m_2022,10/9/2021,0.027495178,2
26A_EC_tower_100m_2022,10/9/2021,0.02749685,8
26A_EC_tower_200m_2022,10/9/2021,0.027916569,31
field_2021,10/9/2021,0.066374821,48
field_2022,10/9/2021,0.028265074,138
06_01_tule_050m_2021,10/10/2021,0.06160037,2
06_02_tule_050m_2021,10/10/2021,0.102148944,2
26A_north_tule_050m_2022,10/10/2021,0.029262476,2
26A_mid_tule_050m_2022,10/10/2021,0.031360209,2
26A_south_tule_050m_2022,10/10/2021,0.031625868,2
06_EC_tower_050m_2021,10/10/2021,0.060171913,2
06_EC_tower_100m_2021,10/10/2021,0.060181372,8
06_EC_tower_200m_2021,10/10/2021,0.069774829,31
26A_EC_tower_050m_2022,10/10/2021,0.031419021,2
26A_EC_tower_100m_2022,10/10/2021,0.031446675,8
26A_EC_tower_200m_2022,10/10/2021,0.032096057,31
field_2021,10/10/2021,0.071823318,48
field_2022,10/10/2021,0.032610893,138
06_01_tule_050m_2021,10/11/2021,0.082153823,2
06_02_tule_050m_2021,10/11/2021,0.141891546,2
26A_north_tule_050m_2022,10/11/2021,0.042209917,2
26A_mid_tule_050m_2022,10/11/2021,0.045069243,2
26A_south_tule_050m_2022,10/11/2021,0.045175778,2
06_EC_tower_050m_2021,10/11/2021,0.079804919,2
06_EC_tower_100m_2021,10/11/2021,0.079969457,8
06_EC_tower_200m_2021,10/11/2021,0.094218416,31
26A_EC_tower_050m_2022,10/11/2021,0.045080517,2
26A_EC_tower_100m_2022,10/11/2021,0.045159917,8
26A_EC_tower_200m_2022,10/11/2021,0.0463536,31
field_2021,10/11/2021,0.097450764,48
field_2022,10/11/2021,0.047272198,138
06_01_tule_050m_2021,10/12/2021,0.071767392,2
06_02_tule_050m_2021,10/12/2021,0.129335073,2
26A_north_tule_050m_2022,10/12/2021,0.039022105,2
26A_mid_tule_050m_2022,10/12/2021,0.041501256,2
26A_south_tule_050m_2022,10/12/2021,0.041326961,2
06_EC_tower_050m_2021,10/12/2021,0.069293373,2
06_EC_tower_100m_2021,10/12/2021,0.069581586,8
06_EC_tower_200m_2021,10/12/2021,0.083412375,31
26A_EC_tower_050m_2022,10/12/2021,0.041439151,2
26A_EC_tower_100m_2022,10/12/2021,0.041551511,8
26A_EC_tower_200m_2022,10/12/2021,0.042908415,31
field_2021,10/12/2021,0.08671191,48
field_2022,10/12/2021,0.043931137,138
06_01_tule_050m_2021,10/13/2021,0.043526645,2
06_02_tule_050m_2021,10/13/2021,0.082008321,2
26A_north_tule_050m_2022,10/13/2021,0.017093817,2
26A_mid_tule_050m_2022,10/13/2021,0.018102928,2
26A_south_tule_050m_2022,10/13/2021,0.017898861,2
06_EC_tower_050m_2021,10/13/2021,0.041746437,2
06_EC_tower_100m_2021,10/13/2021,0.042016987,8
06_EC_tower_200m_2021,10/13/2021,0.051322053,31
26A_EC_tower_050m_2022,10/13/2021,0.018041766,2
26A_EC_tower_100m_2022,10/13/2021,0.018109225,8
26A_EC_tower_200m_2022,10/13/2021,0.01882225,31
field_2021,10/13/2021,0.053638564,48
field_2022,10/13/2021,0.01935149,138
06_01_tule_050m_2021,10/14/2021,0.046539945,2
06_02_tule_050m_2021,10/14/2021,0.09187057,2
26A_north_tule_050m_2022,10/14/2021,0.031873154,2
26A_mid_tule_050m_2022,10/14/2021,0.033601154,2
26A_south_tule_050m_2022,10/14/2021,0.03296554,2
06_EC_tower_050m_2021,10/14/2021,0.044308321,2
06_EC_tower_100m_2021,10/14/2021,0.044709935,8
06_EC_tower_200m_2021,10/14/2021,0.055734702,31
26A_EC_tower_050m_2022,10/14/2021,0.033419283,2
26A_EC_tower_100m_2022,10/14/2021,0.033581499,8
26A_EC_tower_200m_2022,10/14/2021,0.035147962,31
field_2021,10/14/2021,0.058581557,48
field_2022,10/14/2021,0.03629704,138
06_01_tule_050m_2021,10/15/2021,0.035900501,2
06_02_tule_050m_2021,10/15/2021,0.07442628,2
26A_north_tule_050m_2022,10/15/2021,0.02360206,2
26A_mid_tule_050m_2022,10/15/2021,0.024759506,2
26A_south_tule_050m_2022,10/15/2021,0.024085967,2
06_EC_tower_050m_2021,10/15/2021,0.033900023,2
06_EC_tower_100m_2021,10/15/2021,0.034305333,8
06_EC_tower_200m_2021,10/15/2021,0.043724184,31
26A_EC_tower_050m_2022,10/15/2021,0.024570893,2
26A_EC_tower_100m_2022,10/15/2021,0.024719985,8
26A_EC_tower_200m_2022,10/15/2021,0.02606838,31
field_2021,10/15/2021,0.046234786,48
field_2022,10/15/2021,0.027048301,138
06_01_tule_050m_2021,10/16/2021,0.044332593,2
06_02_tule_050m_2021,10/16/2021,0.083114034,2
26A_north_tule_050m_2022,10/16/2021,0.025284868,2
26A_mid_tule_050m_2022,10/16/2021,0.029402027,2
26A_south_tule_050m_2022,10/16/2021,0.028236783,2
06_EC_tower_050m_2021,10/16/2021,0.042509736,2
06_EC_tower_100m_2021,10/16/2021,0.042866697,8
06_EC_tower_200m_2021,10/16/2021,0.052420242,31
26A_EC_tower_050m_2022,10/16/2021,0.029679618,2
26A_EC_tower_100m_2022,10/16/2021,0.029017685,8
26A_EC_tower_200m_2022,10/16/2021,0.029812935,31
field_2021,10/16/2021,0.054675338,48
field_2022,10/16/2021,0.030099369,138
06_01_tule_050m_2021,10/17/2021,0.058241834,2
06_02_tule_050m_2021,10/17/2021,0.100408787,2
26A_north_tule_050m_2022,10/17/2021,0.028614334,2
26A_mid_tule_050m_2022,10/17/2021,0.035771958,2
26A_south_tule_050m_2022,10/17/2021,0.034068018,2
06_EC_tower_050m_2021,10/17/2021,0.056493732,2
06_EC_tower_100m_2021,10/17/2021,0.05681932,8
06_EC_tower_200m_2021,10/17/2021,0.067295311,31
26A_EC_tower_050m_2022,10/17/2021,0.036502593,2
26A_EC_tower_100m_2022,10/17/2021,0.035040038,8
26A_EC_tower_200m_2022,10/17/2021,0.035376216,31
field_2021,10/17/2021,0.069413812,48
field_2022,10/17/2021,0.035037529,138
06_01_tule_050m_2021,10/18/2021,0.038781901,2
06_02_tule_050m_2021,10/18/2021,0.062264148,2
26A_north_tule_050m_2022,10/18/2021,0.01277752,2
26A_mid_tule_050m_2022,10/18/2021,0.016856757,2
26A_south_tule_050m_2022,10/18/2021,0.015959702,2
06_EC_tower_050m_2021,10/18/2021,0.037956293,2
06_EC_tower_100m_2021,10/18/2021,0.038098069,8
06_EC_tower_200m_2021,10/18/2021,0.043987942,31
26A_EC_tower_050m_2022,10/18/2021,0.017330228,2
26A_EC_tower_100m_2022,10/18/2021,0.016424957,8
26A_EC_tower_200m_2022,10/18/2021,0.0163758,31
field_2021,10/18/2021,0.044956862,48
field_2022,10/18/2021,0.015990277,138
06_01_tule_050m_2021,10/19/2021,0.046836574,2
06_02_tule_050m_2021,10/19/2021,0.070719029,2
26A_north_tule_050m_2022,10/19/2021,0.021163959,2
26A_mid_tule_050m_2022,10/19/2021,0.029107093,2
26A_south_tule_050m_2022,10/19/2021,0.027438292,2
06_EC_tower_050m_2021,10/19/2021,0.046169149,2
06_EC_tower_100m_2021,10/19/2021,0.046267286,8
06_EC_tower_200m_2021,10/19/2021,0.052322681,31
26A_EC_tower_050m_2022,10/19/2021,0.030089127,2
26A_EC_tower_100m_2022,10/19/2021,0.028250846,8
26A_EC_tower_200m_2022,10/19/2021,0.027901668,31
field_2021,10/19/2021,0.053062526,48
field_2022,10/19/2021,0.026948311,138
06_01_tule_050m_2021,10/20/2021,0.034243743,2
06_02_tule_050m_2021,10/20/2021,0.049009017,2
26A_north_tule_050m_2022,10/20/2021,0.008685614,2
26A_mid_tule_050m_2022,10/20/2021,0.012348394,2
26A_south_tule_050m_2022,10/20/2021,0.011601387,2
06_EC_tower_050m_2021,10/20/2021,0.033954286,2
06_EC_tower_100m_2021,10/20/2021,0.033982026,8
06_EC_tower_200m_2021,10/20/2021,0.037772341,31
26A_EC_tower_050m_2022,10/20/2021,0.012818592,2
26A_EC_tower_100m_2022,10/20/2021,0.011949096,8
26A_EC_tower_200m_2022,10/20/2021,0.011714863,31
field_2021,10/20/2021,0.038054131,48
field_2022,10/20/2021,0.011216702,138
06_01_tule_050m_2021,10/21/2021,0.037263106,2
06_02_tule_050m_2021,10/21/2021,0.050872017,2
26A_north_tule_050m_2022,10/21/2021,0.016772879,2
26A_mid_tule_050m_2022,10/21/2021,0.024500674,2
26A_south_tule_050m_2022,10/21/2021,0.022957183,2
06_EC_tower_050m_2021,10/21/2021,0.037129141,2
06_EC_tower_100m_2021,10/21/2021,0.037119195,8
06_EC_tower_200m_2021,10/21/2021,0.040662895,31
26A_EC_tower_050m_2022,10/21/2021,0.025517798,2
26A_EC_tower_100m_2022,10/21/2021,0.02365178,8
26A_EC_tower_200m_2022,10/21/2021,0.023051738,31
field_2021,10/21/2021,0.040733247,48
field_2022,10/21/2021,0.02191607,138
06_01_tule_050m_2021,10/22/2021,0.037764811,2
06_02_tule_050m_2021,10/22/2021,0.049439075,2
26A_north_tule_050m_2022,10/22/2021,0.016973122,2
26A_mid_tule_050m_2022,10/22/2021,0.025358104,2
26A_south_tule_050m_2022,10/22/2021,0.02370907,2
06_EC_tower_050m_2021,10/22/2021,0.037784994,2
06_EC_tower_100m_2021,10/22/2021,0.03774034,8
06_EC_tower_200m_2021,10/22/2021,0.040831357,31
26A_EC_tower_050m_2022,10/22/2021,0.026481549,2
26A_EC_tower_100m_2022,10/22/2021,0.024431923,8
26A_EC_tower_200m_2022,10/22/2021,0.023697232,31
